,index,level_0,date,open,high,low,close,SMA_10,SMA_10_LOW,SMA_10_HIGH,EMA,EMA_5,EMA_8,EMA_10,EMA_13,EMA_14,EMA_20,EMA_20_HIGH,EMA_20_LOW,EMA_30,EMA_50,SMMA_20,BB_UPPER,BB_MIDDLE,BB_LOWER,BB1_UPPER,BB1_MIDDLE,BB1_LOWER,RSI,RSI_SMOOTH,RSI_7,RSI_21,ROC,WILLIAMS,MACD,SIGNAL,CCI,CCI_7,STOCHK,STOCHD,STOCHD_21,STOCHD_30,ADX,ADX_21,ADX_48,PSAR,ATR,TENKAN,KIJUN,SENKOU_A,SENKOU_B,SMA,Dev,posDev,negDev,SDpos,SDneg,TII
2092,2092,2169,2024-02-15T18:00:00.000Z,0.947635,0.947655,0.94708,0.947275,0.947894,0.9474485000000001,0.948325,0.9478785463543767,0.9476255856515207,0.9478157572077188,0.9479405296223115,0.9481168767207471,0.9481712197417349,0.9484374512144154,0.9488737040640207,0.9480864689870511,0.9486478614983217,0.9484708279370161,0.94864011285678,0.9507747668260191,0.94869425,0.9466137331739808,0.9497345084130095,0.94869425,0.9476539915869904,36.28670265065383,51.01410863062533,32.33796757218886,40.97021418487342,-0.027439619644660934,-93.04812834224781,-0.0005360880268623358,-0.00038964460169324555,-101.81977316655238,-100.67426027754661,6.95187165775219,23.073546278531932,5.547652916072513,5.547652916072513,47.22082003035476,29.5152093311473,27.723867056270414,0.94890149924,0.0009164285714285879,0.948045,0.9488375,0.95012875,0.9469725,0.9493296666666667,-0.00205466666666676,0.0,0.00205466666666676,0.04471525000000032,0.012169750000000423,78.60639887492262
2093,2093,2170,2024-02-15T19:00:00.000Z,0.94728,0.94769,0.94685,0.947555,0.9478525,0.9474155,0.9482614999999999,0.9478138370835015,0.9476020571010139,0.9477578111615591,0.9478704333273459,0.9480366086177832,0.9480890571095036,0.9483534082416138,0.9487609703436378,0.9479687100359033,0.9485773543048815,0.9484349131159567,0.9485858572139411,0.9506064840968247,0.9485695,0.9465325159031752,0.9495879920484124,0.9485695,0.9475510079515875,39.74535858348714,50.42204187148884,39.45147474585147,43.109056783295145,-0.04377775668005772,-75.34965034964874,-0.0005366711922645262,-0.00041904991980750176,-92.53216308464381,-78.9820788530681,24.650349650351252,31.236442873485515,18.825100133513136,18.825100133513136,48.630625983123906,29.32653665031102,27.300451421232292,0.9488286392704,0.0009557142857143057,0.9479299999999999,0.9487224999999999,0.9501,0.947165,0.9493281666666668,-0.0017731666666667145,0.0,0.0017731666666667145,0.04191883333333357,0.013942916666667138,75.04031530221133
2094,2094,2171,2024-02-15T20:00:00.000Z,0.94756,0.947855,0.947215,0.94781,0.9478199999999999,0.9473874999999999,0.9482125,0.9478130696668013,0.9476713714006758,0.9477694086812127,0.9478594454496467,0.9480042359581,0.9480518494949032,0.9483016550757459,0.9486746874537676,0.9478969281277221,0.9485278475755343,0.9484104067192526,0.948547064353244,0.9503459260123003,0.9484470000000002,0.9465480739877,0.9493964630061502,0.9484470000000002,0.9474975369938501,42.79119774748339,49.930614074663836,45.53537633813937,45.01420841706271,-0.03427781908693474,-62.42661448140744,-0.0005106702968700194,-0.00043737399522000527,-68.76313706221097,1.1904761904840802,37.57338551859256,49.83957827193138,25.634178905208877,25.634178905208877,48.6340830038054,28.968788031677423,26.914721892279402,0.9487099209141759,0.0009621428571428717,0.9479299999999999,0.9487224999999999,0.9501,0.947165,0.9493158333333334,-0.0015058333333333174,0.0,0.0015058333333333174,0.03776283333333341,0.015448750000000455,70.96731757966175
2095,2095,2172,2024-02-15T21:00:00.000Z,0.947815,0.94797,0.947695,0.9479,0.9478155000000001,0.9473825,0.9481615,0.947830455733441,0.9477475809337839,0.9477984289742767,0.9478668190042563,0.9479893451069428,0.9480316028955827,0.9482634022113893,0.9486075743629325,0.9478776968774628,0.9484873412803385,0.9483903907694781,0.9485147111355818,0.9500904435415041,0.9483387499999999,0.9465870564584957,0.949214596770752,0.9483387499999999,0.9474629032292478,43.86965073369194,49.51246224884217,47.69926792065065,45.68822723235498,-0.004747110855595288,-55.789473684211025,-0.000477300133277736,-0.0004453592228315515,-45.78836330064309,120.4470447044268,44.21052631578898,77.43789287867357,30.74670571010184,30.74670571010184,47.740448285966195,28.501524805906215,26.55709369919419,0.9485983256593253,0.0008850000000000088,0.9479299999999999,0.9487224999999999,0.9500925,0.947165,0.9493285833333334,-0.0014285833333333997,0.0,0.0014285833333333997,0.034224416666666646,0.016877333333333855,66.97308148285785
2096,2096,2173,2024-02-15T22:00:00.000Z,0.947745,0.948025,0.947485,0.948025,0.9478025000000001,0.9473364999999999,0.9481124999999999,0.947869364586753,0.9478400539558559,0.9478487780911042,0.9478955791853005,0.9479944386630939,0.9480307225095052,0.9482406972388759,0.9485520910902722,0.9478402971748473,0.9484575128106392,0.9483760617196947,0.9484902255788028,0.9498121261000387,0.9482402499999999,0.9466683738999611,0.9490261880500194,0.9482402499999999,0.9474543119499804,45.40891185473368,49.18071802188874,50.862618278874045,46.6420711284479,-0.013710838417765395,-45.60185185185141,-0.0004357445904825674,-0.00044343629636175476,-42.69241652518772,90.17185058940949,54.398148148148586,91.58755274261785,36.26543209876635,36.26543209876635,47.68738398016971,28.209350134170553,26.1628017297723,0.9484934261197658,0.000790000000000005,0.947855,0.9487224999999999,0.9500925,0.947165,0.9493262499999999,-0.0013012499999999205,0.0,0.0013012499999999205,0.03092108333333332,0.018178583333333775,62.97615733983201
2097,2097,2174,2024-02-15T23:00:00.000Z,0.94802,0.948025,0.947845,0.94793,0.9477255,0.9473594999999999,0.948014,0.9478814916694025,0.9478700359705706,0.9478668274041924,0.947901837515246,0.9479852331397948,0.9480172928415712,0.9482111070256497,0.9485018919388176,0.947840745062957,0.9484234797260818,0.948358569103236,0.9484622142998627,0.9495358148305968,0.948146,0.9467561851694033,0.9488409074152985,0.948146,0.9474510925847016,44.412097876714746,48.77056719180742,48.27374438859873,45.99742740248992,-0.08116369769157135,-49.99999999999743,-0.00040579942629292987,-0.00043590892234798975,-27.959320304772984,93.54953670706661,50.000000000002565,95.22163120567467,34.123222748816815,34.123222748816815,47.64021570835062,27.931088542041344,25.776724176380032,0.9483948205525798,0.000721071428571434,0.9474625,0.9487224999999999,0.9500925,0.947165,0.9493110833333334,-0.0013810833333333106,0.0,0.0013810833333333106,0.028079333333333345,0.019559666666667086,58.94190334249898
2098,2098,2175,2024-02-16T00:00:00.000Z,0.94792,0.94813,0.947755,0.948065,0.9477269999999999,0.9473825,0.9479409999999999,0.9479181933355221,0.9479350239803804,0.9479108657588163,0.947931503421565,0.9479966284055383,0.9480236537960284,0.9481971920708259,0.9484664736589302,0.9478325788664851,0.9484003520018184,0.9483470565893836,0.9484423535848695,0.9492659794809962,0.9480672499999999,0.9468685205190036,0.9486666147404981,0.9480672499999999,0.9474678852595018,46.21884751140997,48.45934859504043,52.299026967448114,47.08859310059229,0.0015821950319179652,-43.749999999997755,-0.00036694438966256016,-0.00042211601581090385,-13.27920828856187,81.68773831023886,56.25000000000225,94.93702282680506,40.03294892916222,40.03294892916222,46.154819102711706,27.54143805872358,25.418106923657614,0.9483021313194251,0.0006871428571428624,0.9474899999999999,0.9487224999999999,0.9501087500000001,0.947165,0.9493116666666667,-0.0012466666666666182,0.0,0.0012466666666666182,0.02550191666666668,0.020806333333333704,55.06992094641121
2099,2099,2176,2024-02-16T01:00:00.000Z,0.94805,0.948185,0.9478,0.947935,0.94779,0.947446,0.9479520000000001,0.9479215546684177,0.9479350159869203,0.947916228923524,0.9479321391630986,0.9479878243476044,0.9480118332898912,0.9481722213974139,0.9484396666437941,0.9478294761172958,0.9483703292920237,0.948330897507447,0.9484169859056261,0.948929203421674,0.9479825,0.9470357965783259,0.9484558517108369,0.9479825,0.947509148289163,44.71177593576053,47.936287065742654,48.09432213977274,46.145819311681265,0.06650445210360122,-49.76851851851958,-0.0003426910773204339,-0.00040623102811280994,-1.4719052306004827,68.07474667717801,50.23148148148042,83.03226092204318,35.74958813838548,35.74958813838548,44.027479519996966,27.10483263570217,25.077164169020687,0.9482150034402596,0.0006621428571428571,0.9475175,0.9487224999999999,0.9502275,0.947165,0.9493027499999999,-0.0013677499999998899,0.0,0.0013677499999998899,0.022509083333333346,0.022174083333333594,50.37486152503338
2100,2100,2177,2024-02-16T02:00:00.000Z,0.94794,0.94813,0.94793,0.94809,0.9478214999999999,0.9475165000000001,0.9479614999999999,0.9479552437347342,0.9479866773246135,0.9479548447182966,0.9479608411334443,0.9480024208693753,0.9480222555179056,0.9481643907881364,0.9484101745824806,0.9478390498204106,0.9483522435312479,0.9483214505463706,0.9484006366103448,0.9486657484375142,0.94792475,0.9471837515624858,0.9482952492187571,0.94792475,0.9475542507812429,46.93358898212217,47.73105069801415,53.315297415402696,47.462672639695676,0.033235736329820284,-42.59259259259307,-0.0003074192106444773,-0.00038646866461914347,36.45309180367949,100.57471264376773,57.40740740740693,81.20348685922681,43.356643356642735,43.356643356642735,42.13651100202831,26.689017947110354,24.743324388438694,0.948185,0.0006357142857142871,0.9475175,0.9485574999999999,0.95011125,0.947165,0.94927325,-0.001183249999999969,0.0,0.001183249999999969,0.019659666666666742,0.023357333333333563,45.702086771896234
2101,2101,2178,2024-02-16T03:00:00.000Z,0.94809,0.948435,0.948075,0.948255,0.947884,0.947573,0.94801,0.9480151949877873,0.948076118216409,0.9480215458920086,0.948014324563727,0.9480385036023217,0.9480532881155183,0.9481730202368853,0.9484125389079585,0.9478615212660856,0.9483459697550384,0.9483188446425913,0.9483933547798276,0.9485653598691338,0.947902,0.9472386401308662,0.948233679934567,0.947902,0.9475703200654331,49.27065539246465,47.51878910042612,58.49957608573777,48.86038241874981,0.06595401158679935,-30.09950248756505,-0.00026311881127549785,-0.00036179869395041437,106.75461096860155,188.0597014925927,69.90049751243495,74.74789915966225,54.99021526418563,54.99021526418563,38.66362557011905,25.916946757027155,24.473758137687568,0.94685,0.0005617857142857151,0.9476424999999999,0.9484699999999999,0.95011125,0.9471849999999999,0.9492444166666666,-0.0009894166666666315,0.0,0.0009894166666666315,0.016882916666666747,0.024346750000000195,40.94846752742758
2102,2102,2179,2024-02-16T04:00:00.000Z,0.94825,0.94833,0.948135,0.948135,0.94797,0.9476785,0.9480774999999999,0.9480391559902299,0.9480957454776059,0.9480467579160068,0.9480362655521402,0.94805228880199,0.9480641830334491,0.948169399261944,0.9484046780595815,0.9478875668597918,0.9483323588031004,0.9483116350487641,0.9483804370408362,0.9485795573538335,0.9479320000000001,0.9472844426461667,0.9482557786769168,0.9479320000000001,0.9476082213230834,47.627820090017934,47.265545103436175,53.46219699634404,47.887505623853386,0.09078673035812958,-18.9274447949569,-0.00023498466577243082,-0.0003364358883148177,85.52592645194368,96.15156897574931,81.0725552050431,71.94677871147947,54.10526315789356,54.10526315789356,35.57661629731083,25.181640861709813,24.209807850493757,0.9468816999999999,0.0004803571428571415,0.947825,0.9484325,0.95011125,0.9471849999999999,0.9492118333333334,-0.0010768333333334157,0.0,0.0010768333333334157,0.01423675000000002,0.02542358333333361,35.89669779208423
2103,2103,2180,2024-02-16T05:00:00.000Z,0.948125,0.94821,0.947985,0.94805,0.9480195,0.947792,0.9481295000000001,0.948041324792184,0.9480804969850706,0.9480474783791164,0.9480387627244784,0.9480519618302772,0.9480622919623226,0.9481580279036635,0.9483861372920022,0.9478968462064783,0.9483141421061263,0.9483013748507734,0.9483639151887943,0.9485855310050365,0.947936,0.9472864689949635,0.9482607655025183,0.947936,0.9476112344974817,46.446464311692516,47.07014715580993,49.9105580394853,47.1886848046509,0.052239711678996166,-24.290220820193404,-0.00021704498293362295,-0.00031255770723857877,47.682521865177364,9.527220630343658,75.70977917980659,56.26061448200404,55.55555555555327,55.55555555555327,32.938691154343545,24.6609830262788,23.915480159704654,0.946912766,0.0004314285714285747,0.94796,0.9483675,0.9501087500000001,0.9471849999999999,0.9491688333333334,-0.0011188333333334022,0.0,0.0011188333333334022,0.011895416666666825,0.026542416666667012,30.947157097824633
2104,2104,2181,2024-02-16T06:00:00.000Z,0.948055,0.94818,0.94798,0.94813,0.9480515,0.9478685,0.948162,0.9480590598337473,0.9480969979900471,0.9480658165170907,0.9480553513200278,0.9480631101402376,0.9480713197006796,0.9481553585795052,0.9483665051689544,0.947904765615385,0.9483022619702473,0.9482946542683901,0.9483522194293544,0.948584962275866,0.9479357499999999,0.9472865377241337,0.9482603561379329,0.9479357499999999,0.9476111438620668,47.75981426343209,46.93205932580148,53.3159593482909,47.93946465608228,0.03376204091537196,-19.242902208201162,-0.00019413446238558674,-0.0002888730582679804,49.54271795580059,4.406294706736879,80.75709779179884,44.952130692450936,59.25925925926059,59.25925925926059,30.67064303465243,24.171603228210458,23.626071232742575,0.94694321068,0.0003878571428571461,0.94796,0.9483675,0.95010375,0.9471849999999999,0.9491397500000001,-0.0010097500000000315,0.0,0.0010097500000000315,0.009467666666666874,0.027552166666667044,25.5745793921278
2105,2105,2182,2024-02-16T07:00:00.000Z,0.94814,0.948685,0.94785,0.94863,0.9481244999999999,0.947884,0.9482335000000001,0.9481732478669979,0.9482746653266981,0.9481911906244039,0.9481598328982045,0.9481440944059178,0.9481458104072557,0.9482005625243141,0.9483968380100063,0.9478995498424911,0.9483234063592636,0.9483078050813945,0.9483661084578868,0.948689714855948,0.94797,0.947250285144052,0.948329857427974,0.94797,0.9476101425720259,55.16117011083677,46.71078463916543,68.78854575364757,52.3819551016709,0.07701234307416484,-2.9972752043611073,-0.00013408622591737362,-0.000257915691797859,118.86169830433428,141.03953441700082,97.0027247956389,57.462404262959495,82.40740740740564,82.40740740740564,31.434033519361847,23.12157035739467,23.4388969192875,0.9469730464664,0.0004160714285714343,0.9482200000000001,0.94828,0.95009375,0.9471849999999999,0.9491116666666667,-0.00048166666666671354,0.0,0.00048166666666671354,0.007337583333333453,0.028033833333333757,20.744386357157516
2106,2106,2183,2024-02-16T08:00:00.000Z,0.948635,0.94929,0.94824,0.949095,0.9482315,0.9479595,0.9483600000000001,0.9483575982935983,0.9485481102177987,0.9483920371523143,0.9483298632803491,0.9482799380622152,0.9482723690196215,0.9482857470458079,0.9484819010566723,0.9479319736670159,0.9483731865941498,0.9483386754703593,0.9484025530349925,0.9488933164534025,0.9480169999999999,0.9471406835465973,0.9484551582267012,0.9480169999999999,0.9475788417732985,60.733045821015416,46.75004931980437,77.04371279898845,56.04465871426387,0.11286622188233594,-7.9918032786862865,-4.841782155162733e-05,-0.00021601611774861267,212.22303384469217,196.9584736251141,92.00819672131372,73.15848912735522,92.00819672131372,92.00819672131372,34.30979352383237,22.82203716084278,23.360675517638924,0.947041524607744,0.00045000000000000595,0.9485224999999999,0.9481275,0.949985,0.9471849999999999,0.9490934166666667,1.5833333333326038e-06,1.5833333333326038e-06,0.0,0.005378000000000105,0.028033833333333757,16.09609369933812
2107,2107,2184,2024-02-16T09:00:00.000Z,0.94909,0.94946,0.948495,0.948585,0.948297,0.9480244999999998,0.9485034999999999,0.9484030786348787,0.9485604068118659,0.9484349177851334,0.9483762517748311,0.9483235183390415,0.9483140531503387,0.9483142473271595,0.9485750533369892,0.9479855952225381,0.9483868519751724,0.9483483352558355,0.948411675383243,0.9488700305002192,0.9480112500000001,0.9471524694997809,0.9484406402501097,0.9480112500000001,0.9475818597498905,52.95990940422537,46.63054507313138,57.562515703274585,51.48417897830642,0.06909792917198117,-38.97550111358494,-2.1430691959478665e-05,-0.00017709903259078587,187.68883549929038,113.14208343914514,61.02449888641506,75.17456029969156,66.47509578544219,66.47509578544219,37.24444442449457,22.69992223890017,23.312524435663587,0.9471764331312794,0.0004589285714285724,0.94863,0.948155,0.9494387499999999,0.9471849999999999,0.94907,-0.0004849999999999577,0.0,0.0004849999999999577,0.003702916666666889,0.028518833333333715,11.49197876175819
2108,2108,2185,2024-02-16T10:00:00.000Z,0.948595,0.94926,0.94845,0.948795,0.94837,0.948094,0.9486165,0.948481462907903,0.9486386045412439,0.9485149360551041,0.9484523878157709,0.9483908728620357,0.9483781793969601,0.9483600332960016,0.9486402863525141,0.9480298242489631,0.9484131841058064,0.9483658515203126,0.9484308416140808,0.9489762198988462,0.9480485000000002,0.9471207801011542,0.9485123599494232,0.9480485000000002,0.9475846400505772,55.486290245997985,46.65721809790296,62.1591054062673,53.13303065392259,0.07699893994610163,-33.670886075945965,1.6709431703176847e-05,-0.00013833733973199334,157.96545416279466,74.22904401458148,66.32911392405404,63.60205314010047,74.5210727969381,74.5210727969381,39.47417004507106,22.51570891839799,23.253843341685773,0.947359118480777,0.0004710714285714298,0.948655,0.948155,0.9490912499999999,0.9471849999999999,0.9490502500000001,-0.00025525000000004017,0.0,0.00025525000000004017,0.0023011666666667985,0.028774083333333755,7.405142892387857
2109,2109,2186,2024-02-16T11:00:00.000Z,0.948785,0.949465,0.948735,0.949115,0.948488,0.9481874999999998,0.9487444999999999,0.9486081703263226,0.948797403027496,0.9486482835984145,0.9485728627583581,0.9484943195960306,0.948476422144032,0.9484319348868586,0.9487188305094175,0.9480969838442999,0.9484584625505932,0.948395229892065,0.9484650495333766,0.9491132992084351,0.9481390000000001,0.947164700791565,0.9486261496042176,0.9481390000000001,0.9476518503957825,59.091721664531796,46.80993761200794,68.26916071510357,55.550099287684226,0.12448110893680156,-17.67676767676589,7.192793962473853e-05,-9.628428386064696e-05,176.28289569976073,93.85076148599428,82.32323232323411,60.89199982052671,86.61567877629228,86.61567877629228,41.87946658906149,22.558023345234258,23.230582819465713,0.9475271890023149,0.0005035714285714286,0.9486574999999999,0.9481575,0.9489212499999999,0.9471849999999999,0.9490295,8.550000000007163e-05,8.550000000007163e-05,0.0,0.0010939166666669164,0.028774083333333755,3.6625039060763753
2110,2110,2187,2024-02-16T12:00:00.000Z,0.94911,0.949415,0.948775,0.94894,0.9485729999999999,0.948272,0.9488729999999999,0.9486745362610582,0.948844935351664,0.9487131094654335,0.9486396149841111,0.9485579882251691,0.9485382325248278,0.9484803220404912,0.9487851323656635,0.9481615568115094,0.9484895294828131,0.9484165934257095,0.9484887970567079,0.9492181086428151,0.9481972500000001,0.9471763913571851,0.9487076793214076,0.9481972500000001,0.9476868206785926,56.40127063819237,46.792156192649394,61.89298821822782,53.95234565999176,0.0896539358077838,-30.701754385964968,0.00010041049780118438,-5.6945327528280686e-05,138.96620278329814,70.59572098945755,69.29824561403503,64.72222756379752,79.92351816443629,79.92351816443629,44.01750796149742,22.598322799364034,23.207806891458574,0.9477209701020834,0.000510714285714285,0.9486574999999999,0.9481575,0.9488775,0.9471849999999999,0.94901,-7.00000000000145e-05,0.0,7.00000000000145e-05,0.00027858333333352636,0.02884408333333377,0.9565859353545475
2111,2111,2188,2024-02-16T13:00:00.000Z,0.948945,0.949565,0.948075,0.948365,0.948584,0.948272,0.9489859999999999,0.9486126290088467,0.9486849569011094,0.9486357518064484,0.9485896849869999,0.9485304184787163,0.9485151348548508,0.9484693389890158,0.9488594054736956,0.9481533133056512,0.9484814953226316,0.948414570154113,0.9484826072038723,0.9492212428380302,0.948234,0.9472467571619698,0.9487276214190151,0.948234,0.9477403785809849,48.57545202498637,46.58859640529074,45.57577075544783,49.081933342152894,0.011600255205620271,-66.2983425414361,7.571266733763515e-05,-3.0413728555097512e-05,70.26169294000917,-61.25471190097641,33.70165745856391,51.644705921932456,55.80110497237685,55.80110497237685,41.80541110112829,21.63773347261665,23.014316411200085,0.9478953730918751,0.000604285714285716,0.9487075,0.9482075,0.94885875,0.9489749999999999,0.9489830833333333,-0.0006180833333332414,0.0,0.0006180833333332414,8.708333333340423e-05,0.02946216666666701,0.2947057313921775
2112,2112,2189,2024-02-16T14:00:00.000Z,0.948375,0.949375,0.948235,0.94875,0.9486455000000001,0.9482820000000001,0.9490905000000002,0.9486401032070774,0.9487066379340728,0.9486611402939044,0.9486188331711819,0.9485617872674711,0.9485464502075375,0.9484960686091096,0.948908509714296,0.9481610929908274,0.9484988182050424,0.9484277242657164,0.9484959768436787,0.9492100714214224,0.94830775,0.9474054285785776,0.9487589107107113,0.94830775,0.9478565892892887,53.252549176937926,46.488869065765144,54.869933951119506,52.12062119094386,0.06486418073375967,-46.17563739376785,8.621194355762363e-05,-7.088594132553279e-06,78.30136553791833,-56.08011444925639,53.82436260623216,40.63598593799978,69.98158379373837,69.98158379373837,39.839102780800175,20.722886494762,22.824856982613646,0.948075,0.0006589285714285663,0.9487075,0.9482075,0.94882625,0.9489749999999999,0.9489653333333333,-0.00021533333333334514,0.0,0.00021533333333334514,8.708333333340423e-05,0.028626666666667133,0.30328094844248
2113,2113,2190,2024-02-16T15:00:00.000Z,0.948795,0.949205,0.948305,0.94883,0.9487235,0.9483140000000001,0.94919,0.948678082565662,0.9487477586227152,0.9486986646730369,0.948657227140058,0.9486001033721181,0.9485842568465325,0.9485278715987181,0.9489367468843629,0.9481747984202724,0.948520184772459,0.948443499784708,0.9485126780014949,0.9492289386583431,0.9483715,0.9475140613416569,0.9488002193291716,0.9483715,0.9479427806708285,54.185003373732826,46.41481500889223,56.66401764719586,52.73602892279716,0.0822741416591955,-42.85714285714471,9.983716631045692e-05,1.4296557956048768e-05,68.47008948957603,-48.538681948360896,57.1428571428553,38.478747203578386,72.92817679557882,72.92817679557882,38.09127316273074,19.851603658709948,22.639344625456097,0.948075,0.0006957142857142837,0.9487075,0.9482075,0.94882625,0.9489749999999999,0.9489505,-0.00012050000000007888,0.0,0.00012050000000007888,8.708333333340423e-05,0.02805333333333382,0.30945999970411187
2114,2114,2191,2024-02-16T16:00:00.000Z,0.94885,0.94914,0.948435,0.949095,0.9488199999999999,0.9483594999999999,0.9492860000000001,0.9487614660525298,0.9488635057484768,0.9487867391901399,0.9487368222055019,0.948670802890387,0.9486523559336615,0.9485818838274117,0.9489561043239474,0.9481995795231036,0.9485572696258487,0.9484690488127586,0.94854179410142,0.9493084727510442,0.9484357500000001,0.947563027248956,0.9488721113755222,0.9484357500000001,0.9479993886244781,57.22844636253672,46.46946616356837,62.43515036421883,54.758563759632295,0.10177929186925776,-27.405247813409,0.00013051405403630145,3.754005717209931e-05,77.40013165646366,9.645149112847891,72.594752186591,54.809843400446674,80.00000000000095,80.00000000000095,36.53764683555791,19.02181048151752,22.457697109072658,0.948235,0.0007317857142857106,0.94882,0.9482075,0.9487825,0.9491925,0.9489428333333334,0.00015216666666661993,0.00015216666666661993,0.0,0.00023925000000002417,0.027449083333333846,0.864082345151458
2115,2115,2192,2024-02-16T17:00:00.000Z,0.9491,0.949795,0.94908,0.94929,0.9488859999999999,0.9484825000000001,0.9493969999999999,0.9488671728420239,0.9490056704989845,0.9488985749256645,0.9488373999863197,0.9487592596203316,0.9487373751425067,0.9486493234628962,0.9490359991502381,0.9482834290923319,0.9486045425532132,0.9485012429769643,0.9485792043963491,0.9494187653328477,0.94850525,0.9475917346671522,0.9489620076664239,0.94850525,0.948048492333576,59.367419530910766,46.52496472442733,66.28919759907899,56.206513092678016,0.06957401726700546,-25.96401028277554,0.0001686168685902656,6.375541945573257e-05,140.61158443959584,149.47025264868446,74.03598971722445,63.2556838874145,78.13852813852837,78.13852813852837,37.07954628285003,18.936634309765125,22.396410157413513,0.948305,0.0007571428571428451,0.948935,0.9483225,0.94869875,0.949185,0.9489412500000001,0.00034874999999989775,0.00034874999999989775,0.0,0.0005879999999999219,0.026580333333333872,2.1642843997297536
2116,2116,2193,2024-02-16T18:00:00.000Z,0.949295,0.9494,0.94874,0.949215,0.948898,0.9485325,0.949408,0.9489367382736192,0.949075446999323,0.9489688916088502,0.9489060545342615,0.9488243653888556,0.948801058456839,0.948703197418811,0.9490706658978345,0.9483269120359195,0.9486439269046189,0.9485292334484559,0.9486109941765316,0.9495012860308245,0.9485647500000001,0.9476282139691756,0.9490330180154123,0.9485647500000001,0.9480964819845878,58.16264495492774,46.61326724305431,63.371740650636205,55.48930983125993,0.012643623662542632,-29.820051413877714,0.00019056503533665392,8.911734263191685e-05,89.49350798111706,55.77432354637138,70.1799485861223,67.30547451438835,74.89177489177779,74.89177489177779,35.65120085892295,18.440476942411347,22.254567365631463,0.948435,0.0007903571428571264,0.948935,0.9483225,0.9486537500000001,0.949185,0.9489338333333334,0.0002811666666666657,0.0002811666666666657,0.0,0.0008691666666665876,0.025844000000000422,3.2537013582562024
2117,2117,2194,2024-02-16T19:00:00.000Z,0.949205,0.94949,0.948965,0.949475,0.948987,0.9485795000000001,0.9494109999999999,0.9490443906188953,0.949208631332882,0.9490813601402169,0.9490094991643957,0.9489173131904476,0.9488909173292605,0.9487767024265433,0.9491106024789929,0.9483876823182127,0.9486975445236756,0.9485663223328302,0.948654194467705,0.9496123520794462,0.9486420000000001,0.947671647920554,0.9491271760397232,0.9486420000000001,0.948156823960277,61.109116170874046,46.796012804275314,68.90640735326892,57.4649330280274,0.09382395884395667,-16.45244215938258,0.00022632995190063898,0.00011655986448566129,111.54639175259088,88.2508250824631,83.54755784061743,70.66117921237459,84.31372549019619,84.31372549019619,34.68646171486281,18.056239047003373,22.1312349093807,0.9486254000000001,0.0008117857142856955,0.948935,0.9483225,0.94848375,0.949185,0.94893375,0.0005412499999999376,0.0005412499999999376,0.0,0.0014104166666665252,0.02556375000000033,5.228768265932894
2118,2118,2195,2024-02-16T20:00:00.000Z,0.94947,0.94967,0.949155,0.949535,0.949061,0.94865,0.9494520000000002,0.9491425124951164,0.9493174208885881,0.9491821689979467,0.9491050447708692,0.9490055541632408,0.9489767950186924,0.9488489212430632,0.9491638784333745,0.9484607601926686,0.948751573909245,0.9486043096923271,0.9486982347443198,0.9497237809759717,0.9487154999999999,0.9477072190240282,0.9492196404879858,0.9487154999999999,0.9482113595120141,61.77809579119175,47.053778159191324,70.12190141160772,57.91752646178933,0.0779936656495832,-13.367609254495132,0.0002565579640018134,0.00014455948438889173,126.09148780352123,95.41318477254285,86.63239074550486,74.07545189819439,87.25490196078745,87.25490196078745,34.45692051142008,17.860424445433303,22.041203411325633,0.94874,0.0008342857142857001,0.948935,0.9483225,0.94844125,0.9491425,0.9489185833333332,0.0006164166666667859,0.0006164166666667859,0.0,0.002026833333333311,0.024556916666666928,7.624331907023248
2119,2119,2196,2024-02-16T21:00:00.000Z,0.94953,0.949715,0.94922,0.94947,0.9490964999999999,0.9486985000000001,0.9494770000000001,0.9492080099960931,0.9493682805923921,0.9492461314428475,0.9491714002670748,0.9490719035684921,0.9490425556828668,0.9489080716008668,0.9492163662016244,0.9485330687457477,0.9487979239796163,0.9486382583318438,0.9487368230071038,0.949783928401914,0.94879225,0.9478005715980861,0.949288089200957,0.94879225,0.948296410799043,60.56270174252634,47.33796826518456,66.8204839194733,57.224902369990104,0.037403265147004754,-18.89534883720461,0.00027213195679898217,0.00017007397887090984,122.47204377826594,76.4602803737942,81.10465116279539,76.20005189009403,83.70927318296172,83.70927318296172,34.41553559444426,17.716001583356235,21.96066370485042,0.9488877,0.0008099999999999853,0.948935,0.9485049999999999,0.9483262499999999,0.94897,0.9489190000000001,0.0005509999999999682,0.0005509999999999682,0.0,0.0025778333333332792,0.022739000000000176,10.18228978084384
