;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier__subsample;param_classifier__scale_pos_weight;param_classifier__n_estimators;param_classifier__min_child_weight;param_classifier__max_depth;param_classifier__learning_rate;param_classifier__gamma;param_classifier__colsample_bytree;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
10;0.4774177551269531;0.04713972579376933;0.01820054054260254;0.0021347518022502587;1.0;1.0;200;1;3;0.1;0.1;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 1; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 0.8}";0.5380281690140845;0.4450704225352113;0.49577464788732395;0.48450704225352115;0.5070422535211268;0.4940845070422535;0.03031802602157454;62
11;0.547797441482544;0.025316179428647657;0.020713996887207032;0.0013643743649134842;1.0;20.0;200;10;7;0.1;0.5;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 10; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 1.0}";0.5098591549295775;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4988732394366197;0.06493797874216928;27
12;0.2709981918334961;0.02705484003290821;0.018399763107299804;0.001019814378184712;1.0;10.0;100;5;3;0.2;0.1;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 5; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 0.8}";0.5084507042253521;0.5802816901408451;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.49802816901408453;0.06416478488332358;44
13;0.42308526039123534;0.035215941099579054;0.018398809432983398;0.002059899117871918;0.8;20.0;100;1;7;0.1;0.1;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 1; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 1.0}";0.5253521126760563;0.5605633802816902;0.4704225352112676;0.5338028169014084;0.4112676056338028;0.500281690140845;0.05329380933159875;21
14;0.41041245460510256;0.07433105944761109;0.01979966163635254;0.0007481258390496821;0.8;5.0;100;5;7;0.1;0.5;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 5; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 5; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 1.0}";0.5295774647887324;0.543661971830986;0.4915492957746479;0.523943661971831;0.428169014084507;0.5033802816901407;0.041300040130954944;7
15;0.4659940242767334;0.11406662204186012;0.02300100326538086;0.005328260198879919;1.0;5.0;200;5;3;0.2;0.0;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 5; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 5; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0; 'classifier__colsample_bytree': 0.8}";0.523943661971831;0.5619718309859155;0.49577464788732395;0.523943661971831;0.39154929577464787;0.4994366197183099;0.05790496972407706;24
16;0.4281308174133301;0.04981737802060255;0.020499372482299806;0.0020012740756785753;1.0;20.0;200;1;5;0.1;1.0;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.1; 'classifier__gamma': 1; 'classifier__colsample_bytree': 0.8}";0.5056338028169014;0.5830985915492958;0.48450704225352115;0.5295774647887324;0.3873239436619718;0.49802816901408453;0.06438699697831032;44
17;0.4096256732940674;0.03780965996858757;0.020398950576782225;0.001019281699882218;0.8;1.0;100;1;5;0.01;0.5;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 1; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 1; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.01; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 1.0}";0.5380281690140845;0.45211267605633804;0.48450704225352115;0.49859154929577465;0.44647887323943664;0.483943661971831;0.0333371683306053;70
18;0.4692368984222412;0.12564401128456495;0.022017478942871094;0.0027498715746864843;0.8;10.0;100;5;5;0.01;0.5;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 5; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.01; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 1.0}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
19;0.3147569179534912;0.08399213754080151;0.01960153579711914;0.0018564871719707221;1.0;50.0;100;10;3;0.01;1.0;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 50; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.01; 'classifier__gamma': 1; 'classifier__colsample_bytree': 0.8}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
20;0.5056275367736817;0.08399610332548074;0.022032546997070312;0.0017732920343572385;0.8;0.5;200;10;3;0.2;0.0;0.8;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 0.5; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 10; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0; 'classifier__colsample_bytree': 0.8}";0.5154929577464789;0.4028169014084507;0.5;0.4887323943661972;0.5915492957746479;0.499718309859155;0.060319851025122044;23
21;0.6399221897125245;0.11232982682614609;0.020998573303222655;0.0010962807707452387;1.0;0.5;200;5;7;0.1;0.0;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 0.5; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 5; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0; 'classifier__colsample_bytree': 0.8}";0.5098591549295775;0.4323943661971831;0.4732394366197183;0.476056338028169;0.5971830985915493;0.4977464788732394;0.05545505247201265;47
22;0.34676012992858884;0.04131038874829572;0.021999883651733398;0.001672459877684984;1.0;20.0;100;1;3;0.2;0.0;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 1; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0; 'classifier__colsample_bytree': 1.0}";0.47746478873239434;0.5816901408450704;0.4859154929577465;0.5295774647887324;0.38873239436619716;0.4926760563380282;0.06382255703084269;64
23;0.8427764415740967;0.19233559310560483;0.02460055351257324;0.0038772310346684674;1.0;50.0;200;1;5;0.1;0.1;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 50; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 0.8}";0.4802816901408451;0.571830985915493;0.48169014084507045;0.5253521126760563;0.4;0.491830985915493;0.05690838055179893;66
24;1.3769190311431885;0.3362045606069676;0.028000831604003906;0.003033983740191809;0.8;10.0;200;1;5;0.2;0.1;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 1.0}";0.5169014084507042;0.5169014084507042;0.4943661971830986;0.5211267605633803;0.44366197183098594;0.4985915492957746;0.029029122316593225;28
25;0.782291841506958;0.20167340823080335;0.02259984016418457;0.0013589133494234873;0.8;20.0;100;10;5;0.2;0.5;0.8;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 0.8}";0.5084507042253521;0.5802816901408451;0.4859154929577465;0.5267605633802817;0.3901408450704225;0.4983098591549296;0.062427263765583114;43
26;0.2807047367095947;0.05938483434014367;0.017598390579223633;0.0033791750656219153;1.0;5.0;100;10;3;0.2;1.0;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 5; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 1; 'classifier__colsample_bytree': 0.8}";0.5056338028169014;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.49802816901408453;0.06481689528741302;44
27;0.37084054946899414;0.054183443832149895;0.01960163116455078;0.0010202269527348604;1.0;20.0;100;5;7;0.1;0.5;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 5; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 0.8}";0.5014084507042254;0.5802816901408451;0.48450704225352115;0.5295774647887324;0.38591549295774646;0.49633802816901407;0.06404719545294564;55
28;0.3452094078063965;0.05575451173606924;0.018801784515380858;0.0009811465676031663;1.0;5.0;200;5;7;0.1;1.0;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 5; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 5; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.1; 'classifier__gamma': 1; 'classifier__colsample_bytree': 1.0}";0.5154929577464789;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.5;0.06516729573372959;22
29;0.3108830451965332;0.030081546685368023;0.01980113983154297;0.0009808357790637625;1.0;1.0;100;10;3;0.2;0.0;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 1; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0; 'classifier__colsample_bytree': 1.0}";0.5126760563380282;0.4535211267605634;0.4943661971830986;0.48732394366197185;0.5197183098591549;0.4935211267605634;0.02320483980464108;63
30;0.5213241100311279;0.08660769943531234;0.022399330139160158;0.0010203383483420943;0.8;10.0;200;5;5;0.01;1.0;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 5; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.01; 'classifier__gamma': 1; 'classifier__colsample_bytree': 1.0}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
31;0.36008553504943847;0.07053432436344852;0.021399545669555663;0.0033815663452365762;1.0;5.0;100;5;5;0.2;0.1;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 5; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 5; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 0.8}";0.5253521126760563;0.5577464788732395;0.49295774647887325;0.5380281690140845;0.4112676056338028;0.5050704225352113;0.05141597475327487;6
32;0.38100695610046387;0.045621616694169184;0.020998811721801756;0.0031624108717162613;1.0;20.0;100;1;5;0.1;0.1;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 1; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 0.8}";0.48450704225352115;0.5732394366197183;0.48169014084507045;0.5309859154929577;0.3873239436619718;0.491549295774648;0.062029422663259684;67
33;0.418196439743042;0.027527950150382896;0.02079906463623047;0.0007463915998572865;1.0;10.0;200;1;3;0.01;0.0;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.01; 'classifier__gamma': 0; 'classifier__colsample_bytree': 0.8}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
34;0.38897318840026857;0.024173104056092097;0.01979937553405762;0.001472001988628905;1.0;10.0;200;10;3;0.01;0.0;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 10; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.01; 'classifier__gamma': 0; 'classifier__colsample_bytree': 0.8}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
35;0.2966171741485596;0.052246410050472904;0.018998384475708008;0.0012647456683698131;0.8;0.5;100;10;5;0.01;1.0;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 0.5; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.01; 'classifier__gamma': 1; 'classifier__colsample_bytree': 1.0}";0.4915492957746479;0.4169014084507042;0.5140845070422535;0.4704225352112676;0.6140845070422535;0.5014084507042254;0.06489275177009508;10
36;0.2958355903625488;0.03465890545447131;0.019199657440185546;0.0009806316482472454;0.8;20.0;100;5;5;0.2;0.0;0.8;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 5; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0; 'classifier__colsample_bytree': 0.8}";0.5112676056338028;0.5521126760563381;0.4915492957746479;0.5338028169014084;0.39154929577464787;0.496056338028169;0.056107981024237086;56
37;0.2921453475952148;0.02722434635965243;0.018199443817138672;0.0003991133565680848;1.0;50.0;200;10;3;0.2;0.5;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 50; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 10; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 0.8}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
